04/11/2012 18:36	176.0000	11.5000	1003.1800
04/11/2012 18:42	170.7000	11.4100	1003.2310
04/11/2012 18:48	174.4000	11.4000	1003.2951
04/11/2012 18:54	171.0000	11.3000	1003.4379
04/11/2012 19:00	175.4000	11.3000	1003.3991
04/11/2012 19:06	174.3000	11.3000	1003.3721
04/11/2012 19:12	170.7000	11.2000	1003.4471
04/11/2012 19:18	176.7000	11.2000	1003.4771
04/11/2012 19:24	174.9000	11.2000	1003.5430
04/11/2012 19:30	178.6000	11.2000	1003.6931
04/11/2012 19:36	175.9000	11.2000	1003.6439
04/11/2012 19:42	178.7000	11.2000	1003.7010
04/11/2012 19:48	178.4000	11.2000	1003.7369
04/11/2012 19:54	185.3000	11.2000	1003.8450
04/11/2012 20:00	185.4000	11.2000	1003.7860
04/11/2012 20:06	187.6000	11.2000	1003.7561
04/11/2012 20:12	192.5000	11.1500	1003.7590
04/11/2012 20:18	193.5000	11.1000	1003.7601
04/11/2012 20:24	198.1000	11.1000	1003.7230
04/11/2012 20:30	199.3000	11.0100	1003.7850
04/11/2012 20:36	205.2000	11.0500	1003.8930
04/11/2012 20:42	205.7000	11.0600	1003.9411
04/11/2012 20:48	213.7000	11.0400	1003.8720
04/11/2012 20:54	215.9000	11.0200	1003.9050
04/11/2012 21:00	222.6000	11.0100	1003.9290
04/11/2012 21:06	229.0000	11.0100	1003.9349
04/11/2012 21:12	235.5000	11.0000	1003.9290
04/11/2012 21:18	239.3000	11.0000	1003.8870
04/11/2012 21:24	249.5000	10.9800	1003.9380
04/11/2012 21:30	252.0000	10.9000	1003.9620
04/11/2012 21:36	262.3000	10.9000	1003.9260
04/11/2012 21:42	273.6000	10.9000	1003.9801
04/11/2012 21:48	282.5000	10.8000	1003.9230
04/11/2012 21:54	287.9000	10.8000	1003.8989
04/11/2012 22:00	298.9000	10.7100	1003.8630
04/11/2012 22:06	303.8000	10.6200	1003.9310
04/11/2012 22:12	311.7000	10.7000	1003.9791
04/11/2012 22:18	325.2000	10.6900	1004.1320
04/11/2012 22:24	331.1000	10.7000	1004.0761
04/11/2012 22:30	345.0000	10.7000	1004.0841
04/11/2012 22:36	354.3000	10.6900	1004.1470
04/11/2012 22:42	364.1000	10.6100	1004.2220
04/11/2012 22:48	372.7000	10.6700	1004.2551
04/11/2012 22:54	384.1000	10.6700	1004.2370
04/11/2012 23:00	390.8000	10.7000	1004.1770
04/11/2012 23:06	406.9000	10.6700	1004.2401
04/11/2012 23:12	414.1000	10.6000	1004.2100
04/11/2012 23:18	425.9000	10.5600	1004.3060
04/11/2012 23:24	435.9000	10.5000	1004.2760
04/11/2012 23:30	444.7000	10.5000	1004.3350
04/11/2012 23:36	460.8000	10.5000	1004.2670
04/11/2012 23:42	463.1000	10.5000	1004.3060
04/11/2012 23:48	474.9000	10.4600	1004.3670
04/11/2012 23:54	482.7000	10.5000	1004.3150
04/12/2012 00:00	489.4000	10.4100	1004.2611
04/12/2012 00:06	537.8000	10.4000	1004.1561
04/12/2012 00:12	544.2000	10.4000	1004.1590
04/12/2012 00:18	511.6000	10.4700	1004.2280
04/12/2012 00:24	519.7000	10.5000	1004.1890
04/12/2012 00:30	526.1000	10.5000	1004.1110
04/12/2012 00:36	530.2000	10.5000	1004.0870
04/12/2012 00:42	537.5000	10.5000	1004.0031
04/12/2012 00:48	558.8000	10.5000	1004.0120
04/12/2012 00:54	544.4000	10.5100	1003.9660
04/12/2012 01:00	563.4000	10.6000	1003.9640
04/12/2012 01:06	565.2000	10.6000	1003.9570
04/12/2012 01:12	553.9000	10.6700	1003.8781
04/12/2012 01:18	569.4000	10.7000	1003.9451
